date,league,home_team,away_team,bet_on,model_prob,edge,decimal_odds,ev,stake,won,profit,bankroll
2024-10-18,ENG_CHAMP,Leeds,Sheffield United,H,0.6447,0.1515,1.9,0.2249,7237790.27,True,6514011.24,151269816.56
2024-10-18,LIGUE_1,Monaco,Lille,D,0.5503,0.2893,3.6,0.9809,7563490.83,True,19665076.16,170934892.72
2024-10-19,LA_LIGA,Ath Bilbao,Espanol,H,0.7643,0.1143,1.45,0.1082,8546744.64,True,3846035.09,174780927.81
2024-10-19,SERIE_A,Juventus,Lazio,H,0.6685,0.2056,2.05,0.3703,8739046.39,True,9175998.71,183956926.52
2024-10-19,EPL,Man United,Brentford,H,0.721,0.16,1.7,0.2256,9197846.33,True,6438492.43,190395418.95
2024-10-19,EPL,Tottenham,West Ham,H,0.7121,0.0815,1.5,0.0682,6494171.12,True,3247085.56,193642504.51
2024-10-19,ENG_CHAMP,Blackburn,Swansea,H,0.6401,0.1927,2.1,0.3442,9682125.23,True,10650337.75,204292842.26
2024-10-19,LIGUE_1,Paris SG,Strasbourg,H,0.8924,0.1504,1.27,0.1333,10214642.11,True,2757953.37,207050795.63
2024-10-19,ENG_CHAMP,Cardiff,Plymouth,H,0.6814,0.2209,2.05,0.3969,10352539.78,True,10870166.77,217920962.4
2024-10-19,ENG_CHAMP,Luton,Watford,H,0.6663,0.1957,2.0,0.3326,10896048.12,True,10896048.12,228817010.52
2024-10-19,SERIE_A,Milan,Udinese,H,0.8981,0.2098,1.38,0.2393,11440850.53,True,4347523.2,233164533.72
2024-10-19,LIGUE_1,St Etienne,Lens,A,0.7832,0.2161,1.67,0.308,11658226.69,True,7811011.88,240975545.6
2024-10-20,EPL,Liverpool,Chelsea,H,0.7115,0.1298,1.62,0.1527,12048777.28,True,7470241.91,248445787.52
2024-10-20,EPL,Wolves,Man City,A,0.8636,0.1431,1.33,0.1486,12422289.38,True,4099355.5,252545143.01
2024-10-20,LIGUE_1,Montpellier,Marseille,A,0.7713,0.2254,1.73,0.3343,12627257.15,True,9217897.72,261763040.73
2024-10-20,LIGUE_1,Nantes,Nice,D,0.5921,0.285,3.1,0.8355,13088152.04,True,27485119.28,289248160.01
2024-10-20,LIGUE_1,Auxerre,Reims,A,0.5026,0.1394,2.6,0.3067,13863089.01,False,-13863089.01,275385071.0
2024-10-20,LIGUE_1,Le Havre,Lyon,A,0.6095,0.1344,2.0,0.219,13769253.55,True,13769253.55,289154324.55
2024-10-20,SERIE_A,Empoli,Napoli,A,0.7768,0.2071,1.67,0.2972,14457716.23,True,9686669.87,298840994.43
2024-10-20,LA_LIGA,Ath Madrid,Leganes,H,0.8898,0.1821,1.33,0.1835,14942049.72,True,4930876.41,303771870.84
2024-10-20,LA_LIGA,Villarreal,Getafe,D,0.5057,0.2579,3.8,0.9216,15188593.54,True,42528061.91,346299932.75
2024-10-20,LA_LIGA,Barcelona,Sevilla,H,0.8829,0.1628,1.3,0.1478,17314996.64,True,5194498.99,351494431.74
2024-10-20,SERIE_A,Roma,Inter,A,0.7004,0.1851,1.85,0.2958,17574721.59,True,14938513.35,366432945.09
2024-10-20,SERIE_A,Cagliari,Torino,H,0.5293,0.1892,2.8,0.4821,18321647.25,True,32978965.05,399411910.14
2024-10-20,SERIE_A,Venezia,Atalanta,A,0.8507,0.2623,1.62,0.3781,19970595.51,True,12381769.22,411793679.36
2024-10-20,SERIE_A,Lecce,Fiorentina,A,0.612,0.198,2.3,0.4076,20589683.97,True,26766589.16,438560268.52
2024-10-20,LA_LIGA,Mallorca,Vallecano,H,0.5296,0.0695,2.05,0.0856,8940842.11,True,9387884.22,447948152.73
2024-10-22,ENG_CHAMP,Cardiff,Portsmouth,H,0.797,0.3011,1.91,0.5223,22397407.64,True,20381640.95,468329793.69
2024-10-22,ENG_CHAMP,Leeds,Watford,H,0.7912,0.08,1.33,0.0523,18567557.65,True,6127294.02,474457087.71
2024-10-22,ENG_CHAMP,QPR,Coventry,D,0.5834,0.3057,3.4,0.9836,23722854.39,True,56934850.54,531391938.25
2024-10-23,ENG_CHAMP,Middlesbrough,Sheffield United,H,0.6421,0.1756,2.0,0.2842,26569596.91,True,26569596.91,557961535.16
2024-10-25,LIGUE_1,Rennes,Le Havre,H,0.7055,0.0628,1.45,0.023,7123664.16,True,3205648.87,561167184.03
2024-10-25,SERIE_A,Udinese,Cagliari,H,0.5935,0.165,2.2,0.3058,28058359.2,True,33670031.04,594837215.07
2024-10-25,ENG_CHAMP,Portsmouth,Sheffield Weds,A,0.5836,0.1362,2.1,0.2256,29741860.75,True,32716046.83,627553261.89
2024-10-26,LA_LIGA,Valladolid,Villarreal,A,0.5695,0.0944,2.0,0.139,21804380.36,True,21804380.36,649357642.25
2024-10-26,LA_LIGA,Vallecano,Alaves,H,0.5694,0.1473,2.25,0.2812,32467882.11,True,40584852.64,689942494.89
2024-10-26,LA_LIGA,Real Madrid,Barcelona,A,0.5171,0.2245,3.25,0.6805,34497124.74,True,77618530.67,767561025.56
2024-10-26,EPL,Brentford,Ipswich,H,0.7224,0.1438,1.65,0.1919,38378051.28,True,24945733.33,792506758.89
2024-10-26,LIGUE_1,Reims,Brest,H,0.5127,0.0733,2.15,0.1023,17626524.0,False,-17626524.0,774880234.89
2024-10-26,ENG_CHAMP,Bristol City,Leeds,A,0.5688,0.0558,1.82,0.0351,8301437.09,False,-8301437.09,766578797.8
2024-10-26,ENG_CHAMP,Coventry,Luton,H,0.5116,0.0832,2.2,0.1255,20036261.81,True,24043514.17,790622311.97
2024-10-26,SERIE_A,Atalanta,Verona,H,0.8291,0.1456,1.38,0.1442,39531115.6,True,15021823.93,805644135.9
2024-10-26,ENG_CHAMP,Sheffield United,Stoke,H,0.6221,0.0829,1.75,0.0887,23827865.88,True,17870899.41,823515035.31
2024-10-26,ENG_CHAMP,Sunderland,Oxford,H,0.7046,0.0988,1.55,0.0921,34467737.05,True,18957255.38,842472290.69
2024-10-26,SERIE_A,Napoli,Lecce,H,0.8686,0.1067,1.25,0.0857,42123614.53,True,10530903.63,853003194.32
2024-10-27,LA_LIGA,Getafe,Valencia,D,0.7228,0.419,3.1,1.2407,42650159.72,True,89565335.41,942568529.73
2024-10-27,ENG_CHAMP,Norwich,Middlesbrough,D,0.5555,0.2714,3.3,0.8332,47128426.49,True,108395380.93,1050963910.66
2024-10-27,SERIE_A,Lazio,Genoa,H,0.7906,0.1691,1.53,0.2096,52548195.53,True,27850543.63,1078814454.29
2024-10-27,SERIE_A,Monza,Venezia,D,0.5188,0.2259,3.25,0.6859,53940722.71,True,121366626.1,1200181080.39
2024-10-27,SERIE_A,Inter,Juventus,D,0.5449,0.2771,3.5,0.9071,60009054.02,True,150022635.05,1350203715.44
2024-10-27,LIGUE_1,Montpellier,Toulouse,A,0.5396,0.1087,2.2,0.1872,52649319.71,True,63179183.65,1413382899.09
2024-10-27,LIGUE_1,Marseille,Paris SG,A,0.7325,0.2327,1.9,0.3918,70669144.95,True,63602230.45,1476985129.54
2024-10-27,EPL,Arsenal,Liverpool,D,0.5975,0.3051,3.25,0.9417,73849256.48,True,166160827.08,1643145956.62
2024-10-28,LA_LIGA,Mallorca,Ath Bilbao,D,0.5125,0.2081,3.1,0.5887,82157297.83,True,172530325.44,1815676282.07
2024-10-29,SERIE_A,Milan,Napoli,A,0.5619,0.2248,2.8,0.5734,90783814.1,True,163410865.38,1979087147.45
2024-10-29,SERIE_A,Cagliari,Bologna,A,0.563,0.164,2.35,0.323,98954357.37,True,133588382.45,2112675529.9
2024-10-30,SERIE_A,Empoli,Inter,A,0.8337,0.1778,1.44,0.2006,105633776.49,True,46478861.66,2159154391.55
2024-10-30,SERIE_A,Atalanta,Monza,H,0.8899,0.1705,1.3,0.1569,107957719.58,True,32387315.87,2191541707.42
2024-10-31,SERIE_A,Genoa,Fiorentina,A,0.6709,0.1418,1.8,0.2076,109577085.37,True,87661668.3,2279203375.72
2024-10-31,SERIE_A,Como,Lazio,A,0.5961,0.2105,2.45,0.4606,113960168.79,True,165242244.75,2444445620.47
2024-11-01,LA_LIGA,Alaves,Mallorca,H,0.5407,0.1261,2.25,0.2167,105919865.73,True,132399832.16,2576845452.63
2024-11-02,EPL,Liverpool,Brighton,H,0.8521,0.1703,1.4,0.1929,128842272.63,True,51536909.05,2628382361.68
2024-11-02,ENG_CHAMP,Hull,Portsmouth,D,0.5011,0.2627,4.0,1.0043,131419118.08,True,394257354.24,3022639715.92
2024-11-02,ENG_CHAMP,Stoke,Derby,H,0.545,0.1147,2.2,0.1989,125270936.8,True,150325124.16,3172964840.08
2024-11-02,ENG_CHAMP,Cardiff,Norwich,H,0.6926,0.3321,2.63,0.8217,158648242.0,True,258596634.46,3431561474.54
2024-11-02,ENG_CHAMP,Sheffield Weds,Watford,H,0.5424,0.0511,1.91,0.0359,33843805.06,False,-33843805.06,3397717669.48
2024-11-02,EPL,Nott'm Forest,West Ham,H,0.5767,0.1316,2.15,0.24,169885883.47,True,195368765.99,3593086435.47
2024-11-02,SERIE_A,Monza,Milan,A,0.6867,0.1349,1.7,0.1674,179654321.77,True,125758025.24,3718844460.71
2024-11-02,LA_LIGA,Osasuna,Valladolid,H,0.6945,0.1023,1.6,0.1113,172407018.18,True,103444210.91,3822288671.62
2024-11-02,LA_LIGA,Girona,Leganes,H,0.6364,0.0792,1.7,0.0819,111798535.17,True,78258974.62,3900547646.24
2024-11-02,SERIE_A,Udinese,Juventus,A,0.7272,0.245,1.95,0.4181,195027382.31,True,185276013.19,4085823659.43
2024-11-02,LIGUE_1,St Etienne,Strasbourg,H,0.5087,0.2598,3.8,0.9332,204291182.97,True,572015312.32,4657838971.75
2024-11-02,LIGUE_1,Brest,Nice,A,0.5067,0.1609,2.75,0.3935,232891948.59,True,407560910.03,5065399881.78
2024-11-02,LIGUE_1,Paris SG,Lens,H,0.7843,0.1225,1.42,0.1136,253269994.09,True,106373397.52,5171773279.3
2024-11-03,LIGUE_1,Nantes,Marseille,A,0.5273,0.06,2.05,0.081,99688163.29,True,104672571.45,5276445850.75
2024-11-03,SERIE_A,Torino,Fiorentina,A,0.5026,0.0833,2.25,0.1308,138034380.17,True,172542975.21,5448988825.97
2024-11-03,LA_LIGA,Sevilla,Sociedad,A,0.5982,0.2389,2.63,0.5732,272449441.3,True,444092589.32,5893081415.28
2024-11-03,LA_LIGA,Ath Madrid,Las Palmas,H,0.864,0.1207,1.27,0.0973,294654070.76,True,79556599.11,5972638014.39
2024-11-03,LA_LIGA,Ath Bilbao,Betis,H,0.579,0.0848,1.91,0.106,173875737.5,False,-173875737.5,5798762276.89
2024-11-03,LIGUE_1,Toulouse,Reims,H,0.6399,0.1648,2.0,0.2799,289938113.84,True,289938113.84,6088700390.73
2024-11-03,EPL,Tottenham,Aston Villa,H,0.6963,0.1983,1.91,0.3299,304435019.54,True,277035867.78,6365736258.51
2024-11-03,ENG_CHAMP,Millwall,Burnley,H,0.543,0.1988,2.75,0.4932,318286812.93,True,557001922.63,6922738181.14
2024-11-04,SERIE_A,Lazio,Cagliari,H,0.7331,0.1081,1.5,0.0996,344886111.77,True,172443055.88,7095181237.02
2024-11-04,EPL,Fulham,Brentford,H,0.5703,0.0968,2.0,0.1406,249317322.69,True,249317322.69,7344498559.71
2024-11-04,LA_LIGA,Celta,Getafe,H,0.5905,0.1009,1.95,0.1514,292705925.34,True,278070629.07,7622569188.79
2024-11-05,ENG_CHAMP,Oxford,Hull,H,0.5359,0.2247,3.0,0.6076,381128459.44,True,762256918.88,8384826107.67
2024-11-05,ENG_CHAMP,Sheffield Weds,Norwich,H,0.601,0.1781,2.2,0.3222,419241305.38,True,503089566.46,8887915674.12
2024-11-05,ENG_CHAMP,Plymouth,Portsmouth,H,0.6077,0.1811,2.2,0.3369,444395783.71,True,533274940.45,9421190614.57
2024-11-05,ENG_CHAMP,Swansea,Watford,H,0.539,0.0567,1.95,0.051,126380847.69,True,120061805.31,9541252419.88
2024-11-06,ENG_CHAMP,Luton,Cardiff,H,0.5896,0.0817,1.85,0.0907,254597050.39,True,216407492.83,9757659912.71
2024-11-08,ENG_CHAMP,Watford,Oxford,H,0.6703,0.1102,1.67,0.1194,434653169.91,True,291217623.84,10048877536.55
2024-11-08,SERIE_A,Lecce,Empoli,D,0.6103,0.2937,3.0,0.8308,502443876.83,True,1004887753.66,11053765290.21
2024-11-09,LIGUE_1,Lens,Nantes,H,0.7574,0.1652,1.6,0.2119,552688264.51,True,331612958.71,11385378248.92
2024-11-09,LIGUE_1,Strasbourg,Monaco,A,0.5435,0.0737,2.0,0.0869,247418246.45,True,247418246.45,11632796495.37
2024-11-09,LA_LIGA,Villarreal,Alaves,H,0.6751,0.0867,1.62,0.0937,439579871.64,True,272539520.42,11905336015.78
2024-11-09,LIGUE_1,Angers,Paris SG,A,0.9083,0.1372,1.22,0.1081,595266800.79,True,130958696.17,12036294711.96
2024-11-09,LA_LIGA,Real Madrid,Osasuna,H,0.8704,0.0791,1.2,0.0445,601814735.6,True,120362947.12,12156657659.08
2024-11-09,ENG_CHAMP,Middlesbrough,Luton,H,0.633,0.0872,1.73,0.0951,395941319.73,True,289037163.4,12445694822.48
2024-11-09,EPL,Crystal Palace,Fulham,A,0.6181,0.244,2.55,0.5762,622284741.12,True,964541348.74,13410236171.22
2024-11-09,ENG_CHAMP,Leeds,QPR,H,0.8133,0.0622,1.25,0.0166,222868469.54,True,55717117.38,13465953288.6
2024-11-09,ENG_CHAMP,Portsmouth,Preston,H,0.5758,0.2414,2.8,0.6123,673297664.43,True,1211935795.97,14677889084.58
2024-11-09,SERIE_A,Cagliari,Milan,D,0.6049,0.3728,4.1,1.4801,733894454.23,True,2275072808.11,16952961892.69
2024-11-09,SERIE_A,Juventus,Torino,H,0.7438,0.1394,1.57,0.1677,847648094.63,True,483159413.94,17436121306.63
2024-11-09,EPL,Wolves,Southampton,H,0.6341,0.1387,1.91,0.2111,871806065.33,True,793343519.45,18229464826.08
2024-11-10,LIGUE_1,Lyon,St Etienne,H,0.9069,0.1967,1.33,0.2062,911473241.3,True,300786169.63,18530250995.71
2024-11-10,SERIE_A,Atalanta,Udinese,H,0.7815,0.0966,1.38,0.0785,926512549.79,True,352074768.92,18882325764.63
2024-11-10,ENG_CHAMP,Sheffield United,Sheffield Weds,H,0.5812,0.0717,1.85,0.0752,417787818.76,True,355119645.95,19237445410.57
2024-11-10,LA_LIGA,Getafe,Girona,A,0.5361,0.2198,3.0,0.6082,961872270.53,True,1923744541.06,21161189951.63
2024-11-10,LA_LIGA,Mallorca,Ath Madrid,A,0.7521,0.3212,2.2,0.6546,1058059497.58,True,1269671397.1,22430861348.73
2024-11-10,SERIE_A,Fiorentina,Verona,H,0.7463,0.0909,1.44,0.0747,951503825.71,True,418661683.31,22849523032.04
2024-11-10,SERIE_A,Monza,Lazio,A,0.6656,0.1469,1.83,0.2181,1142476151.6,True,948255205.83,23797778237.87
2024-11-10,EPL,Man United,Leicester,H,0.8689,0.1855,1.38,0.1991,1189888911.89,True,452157786.52,24249936024.39
2024-11-10,LIGUE_1,Le Havre,Reims,A,0.6019,0.188,2.3,0.3844,1212496801.22,True,1576245841.59,25826181865.97
2024-11-22,LA_LIGA,Getafe,Valladolid,H,0.7296,0.1546,1.65,0.2039,1291309093.3,True,839350910.64,26665532776.62
2024-11-22,LIGUE_1,Paris SG,Toulouse,H,0.7461,0.0525,1.36,0.0148,273258104.29,True,98372917.54,26763905694.16
2024-11-23,EPL,Bournemouth,Brighton,A,0.511,0.1714,2.8,0.4307,1338195284.71,True,2408751512.48,29172657206.64
2024-11-23,EPL,Man City,Tottenham,A,0.5711,0.4128,6.0,2.4266,1458632860.33,True,7293164301.65,36465821508.29
2024-11-23,EPL,Arsenal,Nott'm Forest,H,0.8758,0.1832,1.38,0.2086,1823291075.41,True,692850608.66,37158672116.95
2024-11-23,SERIE_A,Verona,Inter,A,0.8768,0.1919,1.38,0.21,1857933605.85,True,706014770.22,37864686887.17
2024-11-23,SERIE_A,Milan,Juventus,D,0.5057,0.2182,3.3,0.6689,1893234344.36,True,4354438992.03,42219125879.2
2024-11-23,SERIE_A,Parma,Atalanta,A,0.6749,0.09,1.62,0.0934,1589635250.74,True,985573855.46,43204699734.66
2024-11-23,LA_LIGA,Las Palmas,Mallorca,A,0.5736,0.2244,2.7,0.5487,2160234986.73,True,3672399477.44,46877099212.1
2024-11-23,ENG_CHAMP,Oxford,Middlesbrough,A,0.6693,0.0813,1.6,0.0708,1383059194.53,True,829835516.72,47706934728.82
2024-11-23,ENG_CHAMP,Luton,Hull,H,0.6059,0.1245,1.95,0.1816,2279920636.55,True,2165924604.72,49872859333.54
2024-11-23,EPL,Leicester,Chelsea,A,0.8755,0.2197,1.44,0.2608,2493642966.68,True,1097202905.34,50970062238.88
2024-11-23,LA_LIGA,Girona,Espanol,H,0.6895,0.1169,1.67,0.1515,2548503111.94,True,1707497085.0,52677559323.88
2024-11-23,LA_LIGA,Celta,Barcelona,D,0.5474,0.327,4.33,1.3704,2633877966.19,True,8770813627.41,61448372951.29
2024-11-23,LA_LIGA,Valencia,Betis,H,0.5255,0.2085,3.0,0.5766,3072418647.56,True,6144837295.12,67593210246.41
2024-11-23,LA_LIGA,Ath Madrid,Alaves,H,0.8691,0.1734,1.36,0.1819,3379660512.32,True,1216677784.44,68809888030.85
2024-11-24,SERIE_A,Torino,Monza,D,0.6456,0.3324,3.0,0.9369,3440494401.54,True,6880988803.08,75690876833.93
2024-11-24,SERIE_A,Como,Fiorentina,A,0.6537,0.2437,2.3,0.5036,3784543841.7,True,4919906994.21,80610783828.14
2024-11-24,ENG_CHAMP,Swansea,Leeds,A,0.6753,0.1492,1.8,0.2156,4030539191.41,True,3224431353.13,83835215181.26
2024-11-24,SERIE_A,Lazio,Bologna,H,0.6412,0.14,1.9,0.2183,4191760759.06,True,3772584683.15,87607799864.42
2024-11-24,LIGUE_1,Nice,Strasbourg,H,0.6436,0.1044,1.75,0.1263,3689536599.57,True,2767152449.68,90374952314.09
2024-11-24,LIGUE_1,Auxerre,Angers,H,0.6978,0.1721,1.8,0.2561,4518747615.7,True,3614998092.56,93989950406.65
2024-11-24,LIGUE_1,Lille,Rennes,H,0.5785,0.0835,1.91,0.1049,2707725685.41,True,2464030373.72,96453980780.38
2024-11-24,SERIE_A,Genoa,Cagliari,D,0.6957,0.3878,3.1,1.1566,4822699039.02,True,10127667981.94,106581648762.32
2024-11-24,LA_LIGA,Ath Bilbao,Sociedad,H,0.6104,0.1894,2.25,0.3735,5329082438.12,True,6661353047.65,113243001809.97
2024-11-24,SERIE_A,Napoli,Roma,H,0.6034,0.056,1.73,0.044,1704863864.64,True,1244550621.19,114487552431.16
2024-11-24,EPL,Ipswich,Man United,D,0.6126,0.3762,4.0,1.4503,5724377621.56,True,17173132864.68,131660685295.84
2024-11-24,LA_LIGA,Leganes,Real Madrid,A,0.8295,0.165,1.42,0.1779,6583034264.79,True,2764874391.21,134425559687.05
2024-11-24,EPL,Southampton,Liverpool,A,0.9171,0.1688,1.27,0.1647,6721277984.35,True,1814745055.77,136240304742.82
2024-11-24,LA_LIGA,Sevilla,Vallecano,H,0.5554,0.1414,2.3,0.2774,6812015237.14,True,8855619808.28,145095924551.11
2024-11-26,ENG_CHAMP,Norwich,Plymouth,H,0.8253,0.1782,1.45,0.1967,7254796227.56,True,3264658302.4,148360582853.51
2024-11-26,ENG_CHAMP,Sheffield United,Oxford,H,0.8284,0.1563,1.4,0.1597,7418029142.68,True,2967211657.07,151327794510.58
2024-11-26,ENG_CHAMP,Watford,Bristol City,H,0.5611,0.1308,2.2,0.2343,7387581856.68,True,8865098228.02,160192892738.6
2024-11-27,ENG_CHAMP,Derby,Swansea,A,0.504,0.1696,2.8,0.4112,8009644636.93,True,14417360346.47,174610253085.07
2024-11-27,ENG_CHAMP,Cardiff,QPR,A,0.5244,0.2765,3.8,0.9927,8730512654.25,True,24445435431.9,199055688516.97
2024-11-27,ENG_CHAMP,Leeds,Luton,H,0.8596,0.1998,1.42,0.2206,9952784425.85,True,4180169458.86,203235857975.83
2024-11-29,LA_LIGA,Mallorca,Valencia,H,0.5823,0.1086,2.0,0.1646,8360975817.71,True,8360975817.71,211596833793.54
2024-11-29,SERIE_A,Cagliari,Verona,H,0.5561,0.0629,1.91,0.0621,3608413935.07,True,3283656680.91,214880490474.45
2024-11-30,ENG_CHAMP,Stoke,Burnley,A,0.533,0.1237,2.3,0.226,9339418681.49,True,12141244285.94,227021734760.39
2024-11-30,ENG_CHAMP,Norwich,Luton,H,0.6661,0.1964,2.0,0.3323,11351086738.02,True,11351086738.02,238372821498.41
2024-11-30,ENG_CHAMP,Bristol City,Plymouth,H,0.8294,0.203,1.5,0.2441,11918641074.92,True,5959320537.46,244332142035.87
2024-11-30,ENG_CHAMP,Middlesbrough,Hull,H,0.7143,0.0828,1.5,0.0715,8734605063.94,True,4367302531.97,248699444567.84
2024-11-30,LIGUE_1,Rennes,St Etienne,H,0.8187,0.1769,1.48,0.2117,12434972228.39,True,5968786669.63,254668231237.46
2024-11-30,LIGUE_1,Brest,Strasbourg,H,0.5477,0.1155,2.2,0.205,10878252318.7,True,13053902782.44,267722134019.9
2024-11-30,SERIE_A,Milan,Empoli,H,0.8852,0.1896,1.36,0.2039,13386106701.0,True,4818998412.36,272541132432.26
2024-11-30,SERIE_A,Como,Monza,D,0.5009,0.2118,3.25,0.628,13627056621.61,True,30660877398.62,303202009830.89
2024-11-30,LA_LIGA,Valladolid,Ath Madrid,A,0.7648,0.1473,1.53,0.1702,15160100491.54,True,8034853260.52,311236863091.4
2024-11-30,ENG_CHAMP,Oxford,Millwall,D,0.5048,0.2343,3.5,0.7669,15561843154.57,True,38904607886.43,350141470977.83
2024-11-30,LA_LIGA,Alaves,Leganes,D,0.5255,0.2453,3.4,0.7867,17507073548.89,True,42016976517.34,392158447495.16
2024-11-30,ENG_CHAMP,Coventry,Cardiff,D,0.5565,0.3227,4.0,1.2259,19607922374.76,True,58823767124.28,450982214619.44
2024-11-30,EPL,Nott'm Forest,Ipswich,H,0.6969,0.143,1.7,0.1847,22549110730.97,True,15784377511.68,466766592131.12
2024-11-30,EPL,West Ham,Arsenal,A,0.8501,0.1962,1.45,0.2326,23338329606.56,True,10502248322.95,477268840454.07
2024-11-30,EPL,Brentford,Leicester,H,0.6493,0.0747,1.65,0.0714,13100008780.26,True,8515005707.17,485783846161.24
2024-12-01,LIGUE_1,Toulouse,Auxerre,H,0.6624,0.1057,1.7,0.1262,21887691203.57,True,15321383842.5,501105230003.74
2024-12-01,LIGUE_1,Marseille,Monaco,H,0.5385,0.1779,2.63,0.4162,25055261500.19,True,40840076245.31,541945306249.05
2024-12-01,SERIE_A,Torino,Napoli,A,0.7288,0.1995,1.8,0.3118,27097265312.45,True,21677812249.96,563623118499.01
2024-12-01,LA_LIGA,Vallecano,Ath Bilbao,A,0.6486,0.2959,2.7,0.7511,28181155924.95,True,47907965072.42,611531083571.43
2024-12-01,EPL,Man United,Everton,H,0.6887,0.0712,1.53,0.0537,15498667232.43,True,8214293633.19,619745377204.62
2024-12-01,LA_LIGA,Sociedad,Betis,H,0.7667,0.2404,1.8,0.3801,30987268860.23,True,24789815088.18,644535192292.8
2024-12-01,EPL,Chelsea,Aston Villa,H,0.6846,0.1267,1.7,0.1638,32226759614.64,True,22558731730.25,667093924023.05
2024-12-01,SERIE_A,Lecce,Juventus,D,0.5603,0.2974,3.6,1.0173,33354696201.15,True,86722210122.99,753816134146.04
2024-12-01,LIGUE_1,Lyon,Nice,H,0.6748,0.1795,1.91,0.2889,37690806707.3,True,34298634103.64,788114768249.68
2024-12-01,LA_LIGA,Real Madrid,Getafe,H,0.8533,0.158,1.36,0.1605,39405738412.48,True,14186065828.49,802300834078.17
2024-12-01,ENG_CHAMP,Derby,Sheffield Weds,A,0.5541,0.2404,3.0,0.6623,40115041703.91,True,80230083407.82,882530917485.99
2024-12-01,EPL,Liverpool,Man City,H,0.5904,0.1399,2.1,0.2398,44126545874.3,True,48539200461.73,931070117947.72
2024-12-01,EPL,Tottenham,Fulham,D,0.5479,0.3371,4.5,1.4656,46553505897.39,True,162937270640.86,1094007388588.59
2024-12-03,LA_LIGA,Mallorca,Barcelona,A,0.7509,0.1334,1.53,0.1489,54700369429.43,True,28991195797.6,1122998584386.19
2024-12-03,EPL,Ipswich,Crystal Palace,A,0.5062,0.1021,2.35,0.1896,39420729485.01,True,53217984804.76,1176216569190.95
2024-12-04,EPL,Southampton,Chelsea,A,0.87,0.1607,1.33,0.1571,58810828459.55,True,19407573391.65,1195624142582.6
2024-12-04,EPL,Everton,Wolves,H,0.6336,0.1827,2.1,0.3306,59781207129.13,True,65759327842.04,1261383470424.64
2024-12-04,EPL,Aston Villa,Brentford,H,0.6473,0.1198,1.8,0.1651,63069173521.23,True,50455338816.98,1311838809241.63
2024-12-04,EPL,Arsenal,Man United,H,0.7076,0.0522,1.44,0.019,14136210978.04,True,6219932830.34,1318058742071.97
2024-12-04,EPL,Newcastle,Liverpool,D,0.5302,0.2942,4.0,1.1207,65902937103.6,True,197708811310.8,1515767553382.77
2024-12-04,LA_LIGA,Ath Bilbao,Real Madrid,H,0.5215,0.2267,3.2,0.6687,75788377669.14,True,166734430872.11,1682501984254.87
2024-12-04,EPL,Man City,Nott'm Forest,H,0.8837,0.188,1.36,0.2019,84125099212.74,True,30285035716.59,1712787019971.46
2024-12-05,EPL,Bournemouth,Tottenham,H,0.6404,0.28,2.63,0.6843,85639350998.57,True,139592142127.67,1852379162099.13
2024-12-06,LIGUE_1,Lille,Brest,H,0.6919,0.1149,1.65,0.1416,92618958104.96,True,60202322768.22,1912581484867.35
2024-12-06,LIGUE_1,Auxerre,Paris SG,D,0.5828,0.4178,5.75,2.3508,95629074243.37,True,454238102656.01,2366819587523.36
2024-12-06,ENG_CHAMP,Burnley,Middlesbrough,D,0.6155,0.3285,3.3,1.0312,118340979376.17,True,272184252565.19,2639003840088.55
2024-12-06,SERIE_A,Atalanta,Milan,H,0.5801,0.1422,2.15,0.2472,131950192004.43,True,151742720805.09,2790746560893.65
2024-12-06,LA_LIGA,Celta,Mallorca,H,0.6216,0.1102,1.85,0.15,123154550174.52,True,104681367648.34,2895427928541.99
2024-12-07,SERIE_A,Juventus,Bologna,D,0.6037,0.3408,3.6,1.1734,144771396427.1,True,376405630710.46,3271833559252.45
2024-12-07,SERIE_A,Genoa,Torino,D,0.5443,0.2388,3.1,0.6872,163591677962.62,True,343542523721.5,3615376082973.95
2024-12-07,LA_LIGA,Girona,Real Madrid,A,0.7144,0.1674,1.73,0.2359,180768804148.7,True,131961227028.55,3747337310002.5
2024-12-07,LA_LIGA,Betis,Barcelona,D,0.5208,0.311,4.5,1.3437,187366865500.12,True,655784029250.42,4403121339252.92
2024-12-07,LA_LIGA,Las Palmas,Valladolid,H,0.7488,0.2225,1.8,0.3479,220156066962.65,True,176124853570.12,4579246192823.04
2024-12-07,SERIE_A,Roma,Lecce,H,0.8759,0.2675,1.57,0.3751,228962309641.15,True,130508516495.46,4709754709318.5
2024-12-07,ENG_CHAMP,Millwall,Coventry,A,0.6055,0.2824,2.9,0.7558,235487735465.92,True,447426697385.25,5157181406703.74
2024-12-07,ENG_CHAMP,Sheffield Weds,Preston,D,0.5321,0.2443,3.25,0.7293,257859070335.19,True,580182908254.18,5737364314957.92
2024-12-07,ENG_CHAMP,Leeds,Derby,H,0.8771,0.1856,1.36,0.1928,286868215747.9,True,103272557669.24,5840636872627.17
2024-12-07,LIGUE_1,Angers,Lyon,A,0.636,0.0651,1.67,0.0622,135534021067.54,True,90807794115.25,5931444666742.42
2024-12-07,ENG_CHAMP,QPR,Norwich,H,0.5371,0.2232,3.0,0.6114,296572233337.12,True,593144466674.24,6524589133416.66
